iteration,timestamp,T1_LEVEL,T2_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,P2_FLOW,P2_STATUS,P2_SPEED,P1_FLOW,P1_STATUS,P1_SPEED,plc3AttackerUnit,plc2AttackerUnit
131,2025-12-25 22:19:04.377016,6.801288003677105,6.735269616017743,57.5529032173923,57.5567769212992,57.60219059907389,58.03015108866021,57.604313084969604,0.0,0.0,0.0,0.0,0.0,0.0,0,0
132,2025-12-25 22:19:08.846870,6.708631255028086,6.653662837477512,57.34335444932716,57.34937614972638,57.40147051793331,57.94851393419458,57.40398868871913,0.0,0.0,0.0,0.0,0.0,0.0,0,0
133,2025-12-25 22:19:13.718040,6.605524734574816,6.561357185727271,57.24485819130337,57.25141456677103,57.30185418557095,57.85620732325918,57.30433024181483,0.0,0.0,0.0,0.0,0.0,0.0,0,0
134,2025-12-25 22:19:18.576316,6.502738785416527,6.468730965134032,57.146380269785595,57.15345717655677,57.20233380650658,57.76358020035697,57.20477064849312,0.0,0.0,0.0,0.0,0.0,0.0,0,0
135,2025-12-25 22:19:24.016593,6.4002535538016545,6.375804029447906,57.04792251159804,57.055504791970634,57.10290526449703,57.67065241571573,57.10530557150092,0.0,0.0,0.0,0.0,0.0,0.0,0,0
136,2025-12-25 22:19:29.243151,6.298050503269734,6.282594915128516,56.94948670577987,56.95755822761918,57.00356476596686,57.577442502508376,57.00593100963441,0.0,0.0,0.0,0.0,0.0,0.0,0,0
137,2025-12-25 22:19:34.640602,6.196112329225374,6.189120926776225,56.85107415709927,56.85961811856082,56.90430854141031,57.483967762267675,56.906643004668446,0.0,0.0,0.0,0.0,0.0,0.0,0,0
138,2025-12-25 22:19:39.667542,6.094422865972207,6.0953982300907725,56.75268576693052,56.7616849469776,56.80513287171259,57.390244357828095,56.80743766563329,0.0,0.0,0.0,0.0,0.0,0.0,0,0
139,2025-12-25 22:19:44.249354,5.992967002169265,6.0014419364140945,56.65432210143141,56.66375906529917,56.706034108602786,57.29628739785334,56.708311187482145,0.0,0.0,0.0,0.0,0.0,0.0,0,0
140,2025-12-25 22:19:48.859415,5.891730603765021,5.907266179778262,78.34885411219548,68.69658483632314,58.454687500291094,57.20255720446471,58.38193569076094,0.0,0.0,0.0,445.91458878045154,1.0,1.0,0,0
141,2025-12-25 22:19:53.876312,6.041364547544471,6.039813040379312,78.3622396351528,68.75949718271721,58.5885938743105,57.33510239897211,58.5164750902945,0.0,0.0,0.0,444.5760364847188,1.0,1.0,0,0
142,2025-12-25 22:19:58.773198,6.189975116104904,6.1719496296262415,78.37559096873402,68.82223142708736,58.72171780226826,57.46723730148881,58.650223440932784,0.0,0.0,0.0,443.24090312659877,1.0,1.0,0,0
143,2025-12-25 22:20:04.275173,6.337572161511602,6.30366975729275,78.38890799343464,68.88478491653134,58.8540636307094,57.59895572284781,58.78318528168274,0.0,0.0,0.0,441.9092006565351,1.0,1.0,0,0
144,2025-12-25 22:20:08.452254,6.484165336694048,6.434967445070111,78.44227894406424,69.15584004692842,59.13660328374105,57.73028682630085,59.06502407927975,0.0,0.0,0.0,436.57210559357753,1.0,1.0,0,0
145,2025-12-25 22:20:12.914461,6.639824322529355,6.574338525522517,78.4563890568931,69.22155525013844,59.27566201616771,57.86965593536381,59.20472502331392,0.0,0.0,0.0,435.1610943106896,1.0,1.0,0,0
146,2025-12-25 22:20:18.482698,6.7944372272147735,6.713244433912873,78.47046472303832,69.28707103048183,59.41391111526052,58.00855985544334,59.3436081616624,0.0,0.0,0.0,433.7535276961669,1.0,1.0,0,0
147,2025-12-25 22:20:23.596255,6.948013080247649,6.85167983013304,78.48450582861355,69.35238510873174,59.55135478890597,58.14699324735759,59.48167786552479,0.0,0.0,0.0,432.34941713864606,1.0,1.0,0,0
148,2025-12-25 22:20:28.263458,7.100560751299034,6.989639546096607,78.4985122517044,69.41749526898069,59.687997216735404,58.284950943921224,59.61893847336168,0.0,0.0,0.0,430.948774829559,1.0,1.0,0,0
149,2025-12-25 22:20:32.203243,7.252088954696994,7.1271185821321525,57.98665214548866,57.98823004796771,58.041747359228644,58.422007535909,58.04408275981028,0.0,0.0,0.0,0.0,0.0,0.0,0,0
150,2025-12-25 22:20:37.146260,7.158316120762045,7.048334684966975,57.89970004183509,57.9017524180198,57.95307817889666,58.34322230787883,57.95534921489606,0.0,0.0,0.0,0.0,0.0,0.0,0,0
151,2025-12-25 22:20:42.070645,7.065051723139695,6.969042353643957,57.81271804821916,57.81526164867905,57.86452443744555,58.26392873602409,57.86673653284632,0.0,0.0,0.0,0.0,0.0,0.0,0,0
152,2025-12-25 22:20:46.854146,6.972258762900645,6.889278587090189,57.725718860523614,57.728761926935476,57.776084342186635,58.1841638126578,57.77824237935189,0.0,0.0,0.0,0.0,0.0,0.0,0,0
153,2025-12-25 22:20:52.219832,6.879903295381226,6.8090773299877725,57.63871265756718,57.64225677009109,57.68775529773422,58.103961476404145,57.68986368287963,0.0,0.0,0.0,0.0,0.0,0.0,0,0
154,2025-12-25 22:20:57.653521,6.787954124900518,6.728469778006385,57.55170752018763,57.55574909461484,57.59953411175852,58.02335291737671,57.601596831086006,0.0,0.0,0.0,0.0,0.0,0.0,0,0
155,2025-12-25 22:21:03.246924,6.696382536647774,6.647484645965038,57.46470982279713,57.46924129400238,57.51141717283453,57.942366845287744,57.513437840677994,0.0,0.0,0.0,0.0,0.0,0.0,0,0
156,2025-12-25 22:21:09.648931,6.605162061805903,6.566148402673771,57.45926963329973,57.46316574734316,57.49823643591433,57.86104941864768,57.49992341188688,0.0,0.0,0.0,0.0,0.0,0.0,0,0
157,2025-12-25 22:21:14.577367,6.522275522237914,6.492107323558447,57.38016483965491,57.38449504208632,57.41821196403814,57.78700755401124,57.419864363904374,0.0,0.0,0.0,0.0,0.0,0.0,0,0
158,2025-12-25 22:21:20.113489,6.439705672939443,6.417749556138898,57.30107723891377,57.305828130982206,57.33828171277239,57.71264905725749,57.33990241471615,0.0,0.0,0.0,0.0,0.0,0.0,0,0
159,2025-12-25 22:21:24.898780,6.357428837766881,6.343098776557187,57.222009613949204,57.227166219202495,57.2584411487763,57.63799760032894,57.260032758827016,0.0,0.0,0.0,0.0,0.0,0.0,0,0
160,2025-12-25 22:21:29.676804,6.275423255737229,6.268176745795027,57.142963965254566,57.14851022872829,57.17868575631136,57.56307494034905,57.18025063814748,0.0,0.0,0.0,0.0,0.0,0.0,0,0
161,2025-12-25 22:21:34.775344,6.193668905506944,6.193003485209809,57.06394163238922,57.06986083487056,57.0990110681775,57.4879010951262,57.10055136950986,0.0,0.0,0.0,0.0,0.0,0.0,0,0
162,2025-12-25 22:21:39.971614,6.112147347985122,6.117597433883161,56.984943426104515,56.9912185103357,57.01941270717823,57.41249450047403,57.02093038273833,0.0,0.0,0.0,0.0,0.0,0.0,0,0
163,2025-12-25 22:21:45.441058,6.030841585941647,6.0419755890532985,56.905969735848075,56.91258356226689,56.93988641641381,57.33687215061845,56.94138324805647,0.0,0.0,0.0,0.0,0.0,0.0,0,0
164,2025-12-25 22:21:50.353981,5.94973593835831,5.9661536317379875,56.8270206173618,56.83395616324964,56.86042808084179,57.26104972379817,56.86190569518466,0.0,0.0,0.0,0.0,0.0,0.0,0,0
165,2025-12-25 22:21:55.567990,5.868815927631123,5.890146039539398,78.41501597140247,69.04334704399848,58.697786808248246,57.18549826908516,58.62274639966238,0.0,0.0,0.0,439.29840285975314,1.0,1.0,0,0
166,2025-12-25 22:22:00.952463,6.035458577079022,6.037082538007858,78.42983886396537,69.11218588382019,58.845590256706195,57.33243270215292,58.77125356003153,0.0,0.0,0.0,437.81611360346244,1.0,1.0,0,0
167,2025-12-25 22:22:05.032867,6.200979492678161,6.1835531753572885,78.44462809697326,69.18082649506806,58.992538609168584,57.4789012533634,58.91889661408,0.0,0.0,0.0,436.3371903026729,1.0,1.0,0,0
168,2025-12-25 22:22:10.162378,6.365388239772299,6.329551991325543,78.39967310566391,68.94006675360463,58.90977462560601,57.62484466927849,58.83873334614627,0.0,0.0,0.0,440.8326894336107,1.0,1.0,0,0
169,2025-12-25 22:22:15.002435,6.513878742591935,6.462504897863646,78.41312663780779,69.00312775035398,59.04291363807404,57.75779580356802,58.97248762905792,0.0,0.0,0.0,439.4873362192205,1.0,1.0,0,0
170,2025-12-25 22:22:20.080462,6.661363623889769,6.595022495292155,78.42654555260125,69.06600028878404,59.17527454537492,57.89031161123824,59.10545572712928,0.0,0.0,0.0,438.1454447398742,1.0,1.0,0,0
171,2025-12-25 22:22:25.195446,6.807852132110748,6.727099242836142,78.43992980766828,69.12868203286682,59.30686177955151,58.02238655247516,59.23764224221348,0.0,0.0,0.0,436.80701923317315,1.0,1.0,0,0
172,2025-12-25 22:22:30.045063,6.953353330539804,6.858729789422835,78.4532792910162,69.19117067785778,59.43767960313459,58.154015277131144,59.36905160347512,0.0,0.0,0.0,435.4720708983816,1.0,1.0,0,0
173,2025-12-25 22:22:34.522959,7.09787611205729,6.989908966370789,78.46659389464722,69.25346399468894,59.56773226056472,58.28519261742105,59.49968821673484,0.0,0.0,0.0,434.1406105352784,1.0,1.0,0,0
174,2025-12-25 22:22:39.208883,7.2414292043305535,7.12063178178357,57.87537159370193,57.878241756172834,57.9383061982068,58.41549551126815,57.940990433941224,0.0,0.0,0.0,0.0,0.0,0.0,0,0
175,2025-12-25 22:22:44.571286,7.138713625107318,7.032640710862388,57.77922886072334,57.78264754250187,57.8405255425266,58.32750313304405,57.84314832927844,0.0,0.0,0.0,0.0,0.0,0.0,0,0
176,2025-12-25 22:22:49.451564,7.036452843388288,6.9441948448215705,57.68307562303124,57.68704651208123,57.742858186008384,58.23905604041742,57.74542415316477,0.0,0.0,0.0,0.0,0.0,0.0,0,0
177,2025-12-25 22:22:54.579533,6.934616975453467,6.855324067391369,57.586919730059876,57.59144157770403,57.64530128144783,58.15018411181868,57.64781465050833,0.0,0.0,0.0,0.0,0.0,0.0,0,0
178,2025-12-25 22:22:59.777328,6.833178326801845,6.766056073069459,57.49076786251453,57.495835197302085,57.54785168254785,58.0609150368167,57.5503163089649,0.0,0.0,0.0,0.0,0.0,0.0,0,0
179,2025-12-25 22:23:05.226346,6.732111209413581,6.676416549867226,57.39462537975156,57.400229413821926,57.450505941749775,57.97127449885666,57.452925353071684,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180,2025-12-25 22:23:09.959624,6.631391769335172,6.586429351755439,57.440916075786134,57.44509893895506,57.483962323219615,57.88132074430587,57.48582466781439,0.0,0.0,0.0,0.0,0.0,0.0,0,0
181,2025-12-25 22:23:15.282506,6.544095346633222,6.5085844763571945,57.35766840777416,57.362310230647296,57.39972889780571,57.803475029578,57.401554186638876,0.0,0.0,0.0,0.0,0.0,0.0,0,0
182,2025-12-25 22:23:20.131680,6.457123183855055,6.43041534309484,57.274437147800136,57.2795249731949,57.31559120611649,57.72530511451603,57.31738240291226,0.0,0.0,0.0,0.0,0.0,0.0,0,0
183,2025-12-25 22:23:25.679640,6.370452029112035,6.351945203880083,57.19122521578705,57.196744412245266,57.23154491308299,57.646834246906735,57.23330471167625,0.0,0.0,0.0,0.0,0.0,0.0,0,0
184,2025-12-25 22:23:30.876603,6.284060437970733,6.273195503136552,57.10803476189923,57.113969517183406,57.1475856803404,57.568083867371236,57.14931653324046,0.0,0.0,0.0,0.0,0.0,0.0,0,0
185,2025-12-25 22:23:36.266634,6.197928613697193,6.194186037608177,57.024867283232425,57.03120101585356,57.063709198311166,57.48907376914398,57.06541334206776,0.0,0.0,0.0,0.0,0.0,0.0,0,0
186,2025-12-25 22:23:41.332414,6.112038263535889,6.114935100028218,56.94172374858567,56.94843943564293,56.97991122673104,57.4098222417161,56.981590704143095,0.0,0.0,0.0,0.0,0.0,0.0,0,0
187,2025-12-25 22:23:46.314285,6.026372470007272,6.0354596078927365,56.858604700852766,56.86568513835013,56.89618762489762,57.33034619958537,56.8978443045236,0.0,0.0,0.0,0.0,0.0,0.0,0,0
188,2025-12-25 22:23:51.696129,5.940915575293483,5.955775219009309,56.77551034113783,56.78293834960507,56.81253437376952,57.25066129778452,56.814169967122716,0.0,0.0,0.0,0.0,0.0,0.0,0,0
189,2025-12-25 22:23:56.663555,5.855653077078846,5.875896435707073,78.39904946838281,68.96091377051673,58.62766706237464,57.17123552778039,58.553047873885305,0.0,0.0,0.0,440.8950531617173,1.0,1.0,0,0
190,2025-12-25 22:24:01.958015,6.018777190939774,6.019847869491561,78.413570537078,69.02853869482183,58.77261614680752,57.31518498419178,58.69868615195174,0.0,0.0,0.0,439.44294629219814,1.0,1.0,0,0
191,2025-12-25 22:24:07.516286,6.180799904921103,6.163345434803456,78.42805783744447,69.09596975673406,58.916725312505115,57.45868055135418,58.84347558046126,0.0,0.0,0.0,437.99421625555334,1.0,1.0,0,0
192,2025-12-25 22:24:12.505680,6.34173085018043,6.306383117219173,78.4369872965552,69.13472175967989,59.03859943979448,57.60171123043353,58.966196520830266,0.0,0.0,0.0,437.1012703444793,1.0,1.0,0,0
193,2025-12-25 22:24:16.867867,6.500218292336615,6.447798904893317,78.45129016910775,69.20128411195141,59.1799316571642,57.74312501468942,59.10818600365511,0.0,0.0,0.0,435.6709830892266,1.0,1.0,0,0
194,2025-12-25 22:24:21.586655,6.657640727600914,6.588747800849273,78.46555879605764,69.26764675568683,59.32044242736649,57.88407188949071,59.24934567539265,0.0,0.0,0.0,434.2441203942348,1.0,1.0,0,0
195,2025-12-25 22:24:25.980213,6.814007296312675,6.729224332610923,78.4797930456965,69.3338073530112,59.46013593439816,58.0245463833118,59.38967988692889,0.0,0.0,0.0,432.8206954303494,1.0,1.0,0,0
196,2025-12-25 22:24:30.829105,6.969326977630548,6.8692232029749904,78.49399279015554,69.39976363814914,59.599016350086046,58.16454319987199,59.529192971977594,0.0,0.0,0.0,431.40072098444557,1.0,1.0,0,0
197,2025-12-25 22:24:35.406317,7.123608594252375,7.00873928490608,78.5081579052851,69.46551341531115,59.73708783325181,58.30405721303126,59.667889246434804,0.0,0.0,0.0,429.98420947149106,1.0,1.0,0,0
198,2025-12-25 22:24:40.655803,7.27686081694091,7.147767616583194,58.03252729147314,58.033752763667046,58.08624824185068,58.44266252174367,58.0885197558401,0.0,0.0,0.0,0.0,0.0,0.0,0,0
199,2025-12-25 22:24:45.281340,7.1850856502015805,7.071292456125903,57.947771340199616,57.94944380845622,57.99971788842721,58.36618600272497,58.00192290760055,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,2025-12-25 22:24:49.780170,7.093842706671876,6.994285074567131,57.86297592392541,57.865118749275595,57.91330326470234,58.28917735721363,57.915447579575606,0.0,0.0,0.0,0.0,0.0,0.0,0,0
201,2025-12-25 22:24:54.643471,7.003092124037728,6.9167853342160495,57.77815599490922,57.7807823141652,57.827003226986314,58.21167644037229,57.82909202780698,0.0,0.0,0.0,0.0,0.0,0.0,0,0
202,2025-12-25 22:24:59.415120,6.91279744944878,6.838829687922801,57.69332344009005,57.69643849226463,57.740815594426515,58.13371969853575,57.742853546987774,0.0,0.0,0.0,0.0,0.0,0.0,0,0
203,2025-12-25 22:25:03.779089,6.822925281636365,6.760451536961007,57.608487672041676,57.6120905993763,57.654737430754444,58.05534052702234,57.656728740636815,0.0,0.0,0.0,0.0,0.0,0.0,0,0
204,2025-12-25 22:25:08.490160,6.733444961107952,6.681681540832362,57.28044819852963,57.28785061301601,57.34556387709551,57.97651083848749,57.3483918294867,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205,2025-12-25 22:25:13.840388,6.62308922307089,6.582308937221581,57.17475413437206,57.182716504633184,57.23874111653585,57.87713725944946,57.24152661346633,0.0,0.0,0.0,0.0,0.0,0.0,0,0
206,2025-12-25 22:25:18.511125,6.513039692092674,6.482630129188621,57.069079993979756,57.07758726943649,57.13201149483324,57.777457530316774,57.1347572729996,0.0,0.0,0.0,0.0,0.0,0.0,0,0
207,2025-12-25 22:25:23.754213,6.403278579868997,6.382662905035904,56.96342757594663,56.97246371694961,57.025371422614185,57.677489436237565,57.02808001832133,0.0,0.0,0.0,0.0,0.0,0.0,0,0
208,2025-12-25 22:25:28.517240,6.293789213478703,6.282423937676708,56.857798229358565,56.867346490907806,56.91881732529145,57.57724964716941,56.92149109172724,0.0,0.0,0.0,0.0,0.0,0.0,0,0
209,2025-12-25 22:25:33.693956,6.184555955798788,6.181928864242139,56.752192924553306,56.76223609242175,56.81234566658777,57.47675379747167,56.81498678932641,0.0,0.0,0.0,0.0,0.0,0.0,0,0
210,2025-12-25 22:25:38.790279,6.075564132756922,6.081192358800656,56.6466123133094,56.65713290020329,56.70595296711326,57.37601655861209,56.70856347806113,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211,2025-12-25 22:25:42.835153,5.966799966689105,5.980228199014644,56.54105678020439,56.552037188272614,56.59963581895636,57.27505170581135,56.60221760892375,0.0,0.0,0.0,0.0,0.0,0.0,0,0
212,2025-12-25 22:25:47.724474,5.858250515173498,5.879049327306161,78.32107361633942,68.55127875233923,58.332672538222496,57.17431918100911,58.26058905766995,0.0,0.0,0.0,448.69263836605967,1.0,1.0,0,0
213,2025-12-25 22:25:52.834347,6.001840471671862,6.006299412185074,78.33393055359804,68.611966713673,58.46155846298849,57.30156774682883,58.39008465006097,0.0,0.0,0.0,447.4069446401972,1.0,1.0,0,0
214,2025-12-25 22:25:57.740400,6.144440677042449,6.133162215393101,78.34675332001333,68.67248513172092,58.58968786079287,57.428429010025866,58.51881518900514,0.0,0.0,0.0,446.12466799866763,1.0,1.0,0,0
215,2025-12-25 22:26:02.585852,6.286061163719354,6.259631364349802,78.359541799061,68.73283126220691,58.71706514683347,57.55489659910313,58.64678529030917,0.0,0.0,0.0,444.845820093899,1.0,1.0,0,0
216,2025-12-25 22:26:07.653075,6.426711749881532,6.3857007132006816,78.41241052380217,69.00390997730182,58.991694061866,57.68099878393282,58.9206633822673,0.0,0.0,0.0,439.5589476197827,1.0,1.0,0,0
217,2025-12-25 22:26:12.626747,6.576598777186098,6.519970819452898,78.4260034905175,69.0675171079383,59.125994787650136,57.81526707279112,59.05558396804188,0.0,0.0,0.0,438.19965094824806,1.0,1.0,0,0
218,2025-12-25 22:26:17.512887,6.725472609274923,6.653798256248332,78.43956188682364,69.13093304638376,59.25951118454894,57.949092674955445,59.1897121492574,0.0,0.0,0.0,436.84381131763433,1.0,1.0,0,0
219,2025-12-25 22:26:22.525604,6.873342415258988,6.7871775571311215,78.45308560739664,69.19415545092176,59.39224752761934,58.08247012491238,59.32305236990876,0.0,0.0,0.0,435.49143926033634,1.0,1.0,0,0
220,2025-12-25 22:26:27.057411,7.020217193031505,6.9201034381208375,78.46657453851356,69.25718204749086,59.52420805966488,58.21539413959729,59.45560903691628,0.0,0.0,0.0,434.1425461486442,1.0,1.0,0,0
221,2025-12-25 22:26:32.174631,7.166105774217397,7.052570793700689,57.82711940437456,57.82996767760312,57.88730194693058,58.34743964661248,57.88987025938731,0.0,0.0,0.0,0.0,0.0,0.0,0,0
222,2025-12-25 22:26:36.634458,7.065666106318762,6.966381768178804,57.733029259820654,57.73641597806064,57.7916311643464,58.261249355872515,57.79414016871717,0.0,0.0,0.0,0.0,0.0,0.0,0,0
223,2025-12-25 22:26:41.493851,6.965674418099465,6.879744765310909,57.63893051960763,57.64285809038704,57.696073025778404,58.174611167275316,57.69852725925938,0.0,0.0,0.0,0.0,0.0,0.0,0,0
224,2025-12-25 22:26:46.518133,6.866100782042689,6.792689712623965,57.54483066330824,57.54929686338868,57.6006244881648,58.08755500305504,57.603028083192406,0.0,0.0,0.0,0.0,0.0,0.0,0,0
225,2025-12-25 22:26:51.015063,6.766917491720354,6.705244316542665,57.45073616749453,57.455734698792234,57.50528227293057,58.00010856470687,57.50763899860687,0.0,0.0,0.0,0.0,0.0,0.0,0,0
226,2025-12-25 22:26:55.890952,6.668098878528511,6.617434245668281,57.35665219623402,57.36217358170999,57.41004281443514,57.91229751627039,57.41235611486529,0.0,0.0,0.0,0.0,0.0,0.0,0,0
227,2025-12-25 22:27:00.856173,6.5696211343541,6.529283308125444,57.26258282664527,57.268615137458426,57.314902356317866,57.824145661642696,57.31717538408812,0.0,0.0,0.0,0.0,0.0,0.0,0,0
228,2025-12-25 22:27:05.749190,6.471462153535088,6.44081360956907,57.14320903312572,57.150090517045,57.196621248513985,57.73566898919551,57.198948578790535,0.0,0.0,0.0,0.0,0.0,0.0,0,0
229,2025-12-25 22:27:11.109138,6.371376378798997,6.349951173549471,57.047004481663045,57.054376757083446,57.099481930513406,57.64480573395831,57.101774077806496,0.0,0.0,0.0,0.0,0.0,0.0,0,0
230,2025-12-25 22:27:15.998532,6.271568160888418,6.258811183102288,56.95082217565112,56.95866896560094,57.00242961483647,57.55366497354077,57.00468900113881,0.0,0.0,0.0,0.0,0.0,0.0,0,0
231,2025-12-25 22:27:20.667880,6.17202015989314,6.167410978135217,56.85466333260466,56.86296774731743,56.90546046825873,57.462264044776894,56.90768932771883,0.0,0.0,0.0,0.0,0.0,0.0,0,0
232,2025-12-25 22:27:25.657334,6.072716197049129,6.075766737418109,56.75852877647719,56.76727355715538,56.808570720074925,57.37061912356898,56.810771115941556,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233,2025-12-25 22:27:30.377160,5.973641167384398,5.98389356591839,56.66241899983251,56.67158672104892,56.711756678050115,57.27874531220751,56.713930517889565,0.0,0.0,0.0,0.0,0.0,0.0,0,0
234,2025-12-25 22:27:35.776390,5.874780959990787,5.891805574551559,78.35512195594252,68.73039792911098,58.468833440919845,57.1871036507616,58.395758745432566,0.0,0.0,0.0,445.28780440574775,1.0,1.0,0,0
235,2025-12-25 22:27:41.338645,6.026482970876467,6.026077012210404,78.36867818487262,68.79403052333875,58.604439228291064,57.32137337893035,58.53200640303433,0.0,0.0,0.0,443.9321815127363,1.0,1.0,0,0
236,2025-12-25 22:27:46.445251,6.177149399499303,6.159932102228697,78.3822002625968,68.85748282910286,58.73925374767887,57.455226738733636,58.667454130441875,0.0,0.0,0.0,442.57997374031964,1.0,1.0,0,0
237,2025-12-25 22:27:50.931920,6.326790077668361,6.293364670538325,78.39568806936597,68.9207522058346,58.873281327229286,57.58865755716184,58.80210644702662,0.0,0.0,0.0,441.2311930634021,1.0,1.0,0,0
238,2025-12-25 22:27:56.031182,6.47541464113913,6.426368751951368,78.40914147901896,68.98383609325921,59.00652627438892,57.721659870051035,58.93596784511319,0.0,0.0,0.0,439.88585209810304,1.0,1.0,0,0
239,2025-12-25 22:28:00.964047,6.623032537204562,6.558938583261594,78.42256037025479,69.04673201522067,59.13899288438601,57.85422791518611,59.06904279872563,0.0,0.0,0.0,438.5439629745211,1.0,1.0,0,0
240,2025-12-25 22:28:05.943424,6.7696530307128056,6.69106859668612,78.49814847098543,69.42995165297364,59.50702076302765,57.98641120845214,59.43566237975425,0.0,0.0,0.0,430.98515290145804,1.0,1.0,0,0
241,2025-12-25 22:28:11.049892,6.930795670606595,6.835824909106055,78.5128313633663,69.49785474922265,59.650620062251086,58.13116534129796,59.57992043656551,0.0,0.0,0.0,429.5168636633691,1.0,1.0,0,0
242,2025-12-25 22:28:15.843126,7.0908636823279645,6.9800832493722025,78.52747986473015,69.56554608706365,59.793384593404234,58.27542148651157,59.723335616473065,0.0,0.0,0.0,428.0520135269833,1.0,1.0,0,0
243,2025-12-25 22:28:20.848899,7.249865767800924,7.123838598984316,58.0710376873359,58.07174524087409,58.11925711964545,58.418748815741885,58.12128789331092,0.0,0.0,0.0,0.0,0.0,0.0,0,0
244,2025-12-25 22:28:25.824241,7.164403457358098,7.05359692475067,57.992652206651336,57.99374191064891,58.03907073913672,58.348505789808605,58.041034051939704,0.0,0.0,0.0,0.0,0.0,0.0,0,0
245,2025-12-25 22:28:30.651751,7.079510189240906,6.982786210158309,57.914210277249786,57.915717546869104,57.95899915021145,58.27769382476943,57.960901389899085,0.0,0.0,0.0,0.0,0.0,0.0,0,0
246,2025-12-25 22:28:35.664089,6.995139890389714,6.911452528239166,57.835731471391476,57.83767790584403,57.87904247468476,58.20635898535877,57.880889304591726,0.0,0.0,0.0,0.0,0.0,0.0,0,0
247,2025-12-25 22:28:40.932073,6.91125078986904,6.839637649925756,57.75723108239876,57.759627876230624,57.799199273887616,58.13454303502306,57.80099573357701,0.0,0.0,0.0,0.0,0.0,0.0,0,0
248,2025-12-25 22:28:46.195239,6.827804918634366,6.767379544287029,57.67872104998183,57.68157151546637,57.719466996250056,58.0622839360494,57.72121758507849,0.0,0.0,0.0,0.0,0.0,0.0,0,0
249,2025-12-25 22:28:51.819608,6.744767685723659,6.694712802271738,57.60021065987274,57.603512140075644,57.63984230820184,57.989616273223,57.6415510553036,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250,2025-12-25 22:28:56.640643,6.662107515445973,6.621668999573279,57.52170708397307,57.52545242693954,57.56032134125621,57.91657161662062,57.56199186459582,0.0,0.0,0.0,0.0,0.0,0.0,0,0
251,2025-12-25 22:29:01.228538,6.579795534133208,6.548277009864908,57.44321580360745,57.44739451016115,57.48089987810304,57.84317883478586,57.48253543462723,0.0,0.0,0.0,0.0,0.0,0.0,0,0
252,2025-12-25 22:29:06.003334,6.49780529776451,6.474563277167244,57.47752075548884,57.480561307198606,57.505065497759645,57.76949159836181,57.50626084193443,0.0,0.0,0.0,0.0,0.0,0.0,0,0
253,2025-12-25 22:29:10.953235,6.428602811274888,6.412364097810453,57.41129178310599,57.414688740968685,57.43811641166945,57.707291797033285,57.43928466994615,0.0,0.0,0.0,0.0,0.0,0.0,0,0
254,2025-12-25 22:29:15.839454,6.359691167077742,6.349874077805456,57.34508238891402,57.34882104682634,57.3712561938691,57.64480120665864,57.37239995645378,0.0,0.0,0.0,0.0,0.0,0.0,0,0
255,2025-12-25 22:29:21.278254,6.291045228066818,6.287118354256435,57.278894810090314,57.28295926126566,57.30447958305484,57.582044959885046,57.30560116123569,0.0,0.0,0.0,0.0,0.0,0.0,0,0
256,2025-12-25 22:29:26.791440,6.222642191832478,6.224119729586863,57.21273047723152,57.217104119841025,57.23778143240459,57.5190458550941,57.23888289283368,0.0,0.0,0.0,0.0,0.0,0.0,0,0
257,2025-12-25 22:29:31.211119,6.154461348243425,6.160898913917789,57.14659014609045,57.151256097928716,57.17115672952164,57.4558245987364,57.17223992427213,0.0,0.0,0.0,0.0,0.0,0.0,0,0
258,2025-12-25 22:29:36.463373,6.086483864555008,6.097474739981674,57.080474056433566,57.085415465959464,57.10460063915268,57.39240002020692,57.10566723143835,0.0,0.0,0.0,0.0,0.0,0.0,0,0
259,2025-12-25 22:29:41.164899,6.018692596508283,6.0338643520687985,57.01438205712293,57.019582334260996,57.03810853136889,57.32878926075738,57.03916001765287,0.0,0.0,0.0,0.0,0.0,0.0,0,0
260,2025-12-25 22:29:46.980128,5.9510719216055525,5.970083372660787,56.9483137046651,56.953756689295616,56.971675998839885,57.265007940100425,56.972713727921004,0.0,0.0,0.0,0.0,0.0,0.0,0,0
261,2025-12-25 22:29:52.424934,5.883607591417786,5.906146050190493,78.4626017051703,69.28652418093836,58.89743852874502,57.20154124211658,58.82103534779817,0.0,0.0,0.0,434.5398294829698,1.0,1.0,0,0
262,2025-12-25 22:29:57.311867,6.061258833343446,6.0625032775344705,78.478366370169,69.35914549634386,59.054133090552675,57.35789611023295,58.97847854906127,0.0,0.0,0.0,432.96336298309944,1.0,1.0,0,0
263,2025-12-25 22:30:02.844186,6.237726319263889,6.218355798079746,78.4940970624735,69.43155394670978,59.20992523686989,57.51374625101869,59.13501009567157,0.0,0.0,0.0,431.39029375265096,1.0,1.0,0,0
